st	alpha	fips	icpsr	year	hou_chamber	sen_chamber	hou_dem	hou_rep	hou_majority	hou_minority	hou_dem_mean	hou_rep_mean	sen_dem	sen_rep	sen_majority	sen_minority	sen_dem_mean	sen_rep_mean	h_diffs	s_diffs	h_distance	s_distance	h_dem_sd	s_dem_sd	h_rep_sd	s_rep_sd	h_chamber_sd	s_chamber_sd	hou_dem_error	hou_chamber_error	hou_rep_error	hou_majority_error	sen_dem_error	sen_chamber_error	sen_rep_error	sen_majority_error
"RI"	39	44	5	2011	-0.472	-0.458	-0.488	-0.129	-0.488	-0.129	-0.5008364438553908	-0.12256319292568404	-0.503	-0.082	-0.503	-0.082	-0.4715300438796762	-0.06747195422291617	0.359	0.421	0.17176944072341319	0.22191866790583287	0.0949735154770843	0.10816032154189731	0.11079582206300881	0.1364143495258029	0.16140759250577683	0.20409393450915475	0.016	0.016	0.048	0.016	0.023	0.022	0.059	0.023
"RI"	39	44	5	2012	-0.472	-0.458	-0.488	-0.14	-0.488	-0.14	-0.5008364438553908	-0.1424529849476998	-0.503	-0.082	-0.503	-0.082	-0.4715300438796762	-0.06747195422291617	0.348	0.421	0.17114409905788214	0.22191866790583287	0.0949735154770843	0.10816032154189731	0.09674520871756864	0.1364143495258029	0.16043225598231536	0.20409393450915475	0.016	0.016	0.053	0.016	0.024	0.023	0.061	0.024
"RI"	39	44	5	2013	-0.502	-0.487	-0.522	-0.122	-0.522	-0.122	-0.5194201577089701	-0.11718378666176898	-0.501	-0.18	-0.501	-0.18	-0.4818153536934994	-0.13606824287577152	0.4	0.321	0.15162025340602311	0.1719143370378928	0.09461741094341757	0.09651326182310727	0.03993810578403707	0.0948347879969649	0.14284018599242235	0.15840673715910186	0.016	0.015	0.058	0.016	0.021	0.022	0.069	0.021
"RI"	39	44	5	2014	-0.514	-0.487	-0.533	-0.122	-0.533	-0.122	-0.524062769721931	-0.11718378666176898	-0.501	-0.18	-0.501	-0.18	-0.4818153536934994	-0.13606824287577152	0.41100000000000003	0.321	0.15380879440597353	0.1719143370378928	0.09635078271147837	0.09651326182310727	0.03993810578403707	0.0948347879969649	0.14487134300089724	0.15840673715910186	0.016	0.016	0.06	0.016	0.022	0.022	0.071	0.022
"RI"	39	44	5	2015	-0.499	-0.487	-0.543	-0.127	-0.543	-0.127	-0.5355622212142723	-0.11105316425844709	-0.501	0.001	-0.501	0.001	-0.4786153139539298	0.1306987709591526	0.41600000000000004	0.502	0.20094119271794883	0.23638472659108858	0.10475030139558555	0.09334530334345494	0.10132842517534221	0.5264848415817601	0.18672099318433538	0.2871099031100928	0.017	0.016	0.048	0.017	0.021	0.022	0.098	0.021
"RI"	39	44	5	2016	-0.495	-0.484	-0.543	-0.127	-0.543	-0.127	-0.5347803471684636	-0.11105316425844709	-0.501	0.437	-0.501	0.437	-0.4786153139539298	0.4471522837511344	0.41600000000000004	0.938	0.20223351243067136	0.34108010882491385	0.10540326132835902	0.09334530334345494	0.10132842517534221	0.5593906910894038	0.18748522943714319	0.40400675275413	0.017	0.017	0.05	0.017	0.02	0.022	0.153	0.02
"RI"	39	44	5	2017	-0.502	-0.5	-0.541	-0.117	-0.541	-0.117	-0.5406087338911966	-0.09770016828908956	-0.507	0.001	-0.507	0.001	-0.5070459259605439	0.16912485908327063	0.42400000000000004	0.508	0.20367258289191223	0.2591891917422612	0.10634889871098899	0.12305954315889493	0.10572133349800027	0.499878354568626	0.18979609139336281	0.30315044262515267	0.016	0.017	0.051	0.016	0.021	0.022	0.089	0.021
"RI"	39	44	5	2018	-0.502	-0.498	-0.541	-0.117	-0.541	-0.117	-0.5406087338911966	-0.09770016828908956	-0.505	0.001	-0.505	0.001	-0.5082478042338646	0.16912485908327063	0.42400000000000004	0.506	0.20367258289191223	0.26660858260265397	0.10634889871098899	0.12609938075536276	0.10572133349800027	0.499878354568626	0.18979609139336281	0.3075909679640267	0.017	0.017	0.051	0.017	0.022	0.022	0.095	0.022
"RI"	39	44	5	2019	-0.536	-0.504	-0.568	-0.05	-0.568	-0.05	-0.5541002303270628	-0.049881262752054796	-0.51	0.21	-0.51	0.21	-0.5187485378015316	0.2921711949874513	0.5179999999999999	0.72	0.20391039976745134	0.2963712094334891	0.10888592134247738	0.1199748380721262	0.12215650490147638	0.4859741566594373	0.19728325570791028	0.3393403310663501	0.017	0.017	0.065	0.017	0.023	0.022	0.154	0.023
"RI"	39	44	5	2020	-0.533	-0.504	-0.562	-0.05	-0.562	-0.05	-0.5542991750075451	-0.049881262752054796	-0.51	0.21	-0.51	0.21	-0.5187485378015316	0.2921711949874513	0.512	0.72	0.20714698557988215	0.2963712094334891	0.111966559452099	0.1199748380721262	0.12215650490147638	0.4859741566594373	0.19964141228866183	0.3393403310663501	0.017	0.017	0.061	0.017	0.023	0.022	0.158	0.023
"SC"	40	45	48	1993	0.2	0.005	-0.118	0.838	-0.118	0.838	-0.18700931101752932	0.8032933353458741	-0.202	0.634	-0.202	0.634	-0.36061034836521205	0.6777595438654083	0.956	0.8360000000000001	0.6571160122606856	0.7417875788340295	0.3658007810003908	0.4514836924934048	0.17971143284316468	0.3253728602736744	0.5727038208256062	0.6455008194755387	0.022	0.019	0.015	0.022	0.031	0.029	0.03	0.031
"SC"	40	45	48	1994	0.2	0.005	-0.121	0.841	-0.121	0.841	-0.1944127671679741	0.8046883961568146	-0.202	0.634	-0.202	0.634	-0.36061034836521205	0.6777595438654083	0.962	0.8360000000000001	0.6599417976959758	0.7417875788340295	0.3628185389539691	0.4514836924934048	0.17818398087546966	0.3253728602736744	0.5756502556685845	0.6455008194755387	0.02	0.019	0.015	0.02	0.031	0.028	0.03	0.031
"SC"	40	45	48	1995	0.29	0.017	-0.235	0.809	-0.235	0.809	-0.2662526510324788	0.7939002398054842	-0.201	0.619	-0.201	0.619	-0.3493788567631053	0.6672873655397665	1.044	0.8200000000000001	0.6975079360975809	0.7359008204509655	0.4022896260501711	0.4568523508143281	0.19117852646005593	0.31798602231235534	0.6127293709171736	0.6418625811623485	0.034	0.022	0.014	0.034	0.03	0.029	0.032	0.03
"SC"	40	45	48	1996	0.434	0.017	-0.318	0.803	0.803	-0.318	-0.3348614505306208	0.7849053163633134	-0.204	0.606	-0.204	0.606	-0.4161144769878792	0.6732387974123639	1.121	0.8099999999999999	0.7099250578584656	0.7583863641758839	0.387038644505034	0.4484356038493897	0.19597179926373828	0.28219205821158233	0.627667103020991	0.6592689021260706	0.031	0.023	0.015	0.015	0.036	0.032	0.028	0.036
"SC"	40	45	48	1997	0.523	0.005	-0.418	0.811	0.811	-0.418	-0.37790084296056264	0.8084970469379339	-0.338	0.588	-0.338	0.588	-0.44896236795403804	0.6455536172243267	1.229	0.9259999999999999	0.7432260573035824	0.7629698058001552	0.39819224482807214	0.42198892503749635	0.20012235447651897	0.29229425511157875	0.6606889589927423	0.6602586159680917	0.029	0.025	0.013	0.013	0.039	0.03	0.026	0.039
"SC"	40	45	48	1998	0.539	0.017	-0.418	0.81	0.81	-0.418	-0.3786486201607538	0.7976756492756525	-0.304	0.592	-0.304	0.592	-0.4412304347029864	0.6468231570010752	1.228	0.8959999999999999	0.7349666337224764	0.7582941513272723	0.4003934697765546	0.42880684786822415	0.20574134253897117	0.2767164402747069	0.6547563952347258	0.6575358035589137	0.03	0.023	0.014	0.014	0.043	0.031	0.027	0.043
"SC"	40	45	48	1999	0.507	0.074	-0.395	0.814	0.814	-0.395	-0.40346736809140676	0.8212252733369294	-0.338	0.588	-0.338	0.588	-0.4606587479428857	0.6426360310953687	1.209	0.9259999999999999	0.7636519500568396	0.7620974265365635	0.375596133858136	0.4266416831528174	0.1855306109876182	0.2707607941966416	0.6770273501304092	0.6616157334408028	0.025	0.023	0.013	0.013	0.038	0.034	0.025	0.038
"SC"	40	45	48	2000	0.609	0.074	-0.374	0.828	0.828	-0.374	-0.3988180292078826	0.8333993556418496	-0.338	0.588	-0.338	0.588	-0.4606587479428857	0.6443120921862717	1.202	0.9259999999999999	0.7634428042759039	0.7624180643104754	0.37724722660518867	0.4266416831528174	0.17724033897017827	0.26901659364524005	0.6789205771850111	0.6619970487532573	0.026	0.027	0.013	0.013	0.039	0.034	0.025	0.039
"SC"	40	45	48	2001	0.681	0.331	-0.386	0.811	0.811	-0.386	-0.3999384601576822	0.8381484682703227	-0.393	0.621	0.621	-0.393	-0.5074801092780477	0.7049513401071384	1.197	1.014	0.7481474271484346	0.8111010768094942	0.36530034514820836	0.4231983982518471	0.1596973195249158	0.2745934672791137	0.6720902755049168	0.7050326966603134	0.025	0.016	0.013	0.013	0.043	0.033	0.027	0.027
"SC"	40	45	48	2002	0.684	0.364	-0.416	0.811	0.811	-0.416	-0.41152648340998854	0.8381567975064773	-0.414	0.592	0.592	-0.414	-0.5320660188051559	0.7039916337692345	1.227	1.006	0.7478052752004333	0.8194731642468146	0.35863615162482837	0.41723919041123086	0.1585525366457963	0.28906342347252906	0.6737877819489417	0.7137450869158044	0.028	0.016	0.013	0.013	0.05	0.029	0.028	0.028
"SC"	40	45	48	2003	0.685	0.394	-0.443	0.839	0.839	-0.443	-0.4410244441785943	0.8550084535560994	-0.372	0.596	0.596	-0.372	-0.5049960053209483	0.7000159540828836	1.282	0.968	0.7602139098656716	0.7952459726559639	0.3438411638020964	0.4093174502042111	0.16472337400793075	0.2839477293997125	0.6884449678165352	0.6952480551246013	0.028	0.014	0.013	0.013	0.044	0.03	0.024	0.024
"SC"	40	45	48	2004	0.685	0.38	-0.443	0.839	0.839	-0.443	-0.4410244441785943	0.8550084535560994	-0.372	0.592	0.592	-0.372	-0.5245661506166619	0.6738595319909344	1.282	0.964	0.7602139098656716	0.7894669874247497	0.3438411638020964	0.4207755927417743	0.16472337400793075	0.30097882835389694	0.6884449678165352	0.69216654307757	0.027	0.015	0.013	0.013	0.046	0.025	0.027	0.027
"SC"	40	45	48	2005	0.685	0.38	-0.445	0.838	0.838	-0.445	-0.4593491044015658	0.868178743614854	-0.327	0.604	0.604	-0.327	-0.48298388724112506	0.7567011692806634	1.283	0.931	0.7731570887439281	0.8528014101050008	0.3261761693240575	0.41088928117804974	0.18960369439572267	0.4784009137147659	0.6994377228721781	0.7645215330031716	0.029	0.015	0.013	0.013	0.035	0.027	0.025	0.025
"SC"	40	45	48	2006	0.685	0.38	-0.452	0.838	0.838	-0.452	-0.4699795012394817	0.8672651507836296	-0.327	0.604	0.604	-0.327	-0.48298388724112506	0.7567011692806634	1.29	0.931	0.7811588416688531	0.8528014101050008	0.3273530522257594	0.41088928117804974	0.19004792807951223	0.4784009137147659	0.7056435993622482	0.7645215330031716	0.028	0.014	0.013	0.013	0.035	0.026	0.026	0.026
"SC"	40	45	48	2007	0.685	0.394	-0.559	0.839	0.839	-0.559	-0.4859395276568158	0.8862493258106633	-0.327	0.649	0.649	-0.327	-0.48298388724112506	0.769734051203533	1.3980000000000001	0.976	0.8144049396908469	0.8550911942328608	0.3370358434514377	0.41088928117804974	0.2227772414845214	0.46804266214427465	0.7313292159243412	0.7651898496731577	0.029	0.015	0.013	0.013	0.034	0.028	0.027	0.027
"SC"	40	45	48	2008	0.686	0.406	-0.559	0.841	0.841	-0.559	-0.4859395276568158	0.8892478068408218	-0.349	0.652	0.652	-0.349	-0.4978222423058693	0.7948538500327224	1.4	1.001	0.8153995531342687	0.8803154695089801	0.3370358434514377	0.4166068523442198	0.22150382172398733	0.4752849344834113	0.7324767064097747	0.7836212729590862	0.03	0.014	0.014	0.014	0.041	0.025	0.03	0.03
"SC"	40	45	48	2009	0.689	0.406	-0.543	0.868	0.868	-0.543	-0.5004346623234709	0.9254701961608851	-0.349	0.832	0.832	-0.349	-0.48012005935117286	1.0120547102714874	1.411	1.181	0.8520242360499976	1.0591610695752174	0.32845809068509874	0.360688244834561	0.23690715079303273	0.7139074182656232	0.7591001245920858	0.9477957613611476	0.027	0.016	0.015	0.015	0.045	0.025	0.041	0.041
"SC"	40	45	48	2010	0.69	0.406	-0.543	0.874	0.874	-0.543	-0.5004346623234709	0.9359849512657371	-0.349	0.832	0.832	-0.349	-0.48012005935117286	1.0120547102714874	1.417	1.181	0.8617580392840303	1.0591610695752174	0.32845809068509874	0.360688244834561	0.24550602663767634	0.7139074182656232	0.7663723040471772	0.9477957613611476	0.026	0.017	0.016	0.016	0.044	0.025	0.041	0.041
"SC"	40	45	48	2011	0.724	0.406	-0.602	0.875	0.875	-0.602	-0.5765938240545042	0.9302675448970074	-0.349	0.832	0.832	-0.349	-0.48012005935117286	0.9827556475517848	1.4769999999999999	1.181	0.8732078609844052	1.0352607059427132	0.28416842744521303	0.360688244834561	0.2514077887809827	0.7025040272641387	0.7826174289830771	0.9314117057646566	0.026	0.016	0.015	0.015	0.044	0.025	0.037	0.037
"SC"	40	45	48	2012	0.724	0.406	-0.602	0.879	0.879	-0.602	-0.5765938240545042	0.9406794969793936	-0.349	0.832	0.832	-0.349	-0.48012005935117286	0.9827556475517848	1.4809999999999999	1.181	0.8819968208361156	1.0352607059427132	0.28416842744521303	0.360688244834561	0.2585586442887361	0.7025040272641387	0.7888249399534345	0.9314117057646566	0.029	0.017	0.016	0.016	0.043	0.025	0.037	0.037
"SC"	40	45	48	2013	0.746	0.466	-0.588	0.879	0.879	-0.588	-0.6004301935642723	0.9279369849945338	-0.473	0.869	0.869	-0.473	-0.5046321979483641	1.0295305093120184	1.467	1.342	0.8605116998245226	1.0639183556671246	0.25999791931709515	0.3421918454414115	0.23272323535458736	0.6864560550965175	0.7798418458370551	0.9487006977453183	0.027	0.015	0.014	0.014	0.04	0.03	0.033	0.033
"SC"	40	45	48	2014	0.746	0.466	-0.588	0.879	0.879	-0.588	-0.5997206135984886	0.9279369849945338	-0.473	0.869	0.869	-0.473	-0.5046349424673732	1.0295305093120184	1.467	1.342	0.8602934104723421	1.0639204080900357	0.26072623109532356	0.3421963497625894	0.23272323535458736	0.6864560550965175	0.7796036947294654	0.9487023921287076	0.025	0.015	0.015	0.015	0.042	0.029	0.032	0.032
"SC"	40	45	48	2015	0.751	0.466	-0.644	0.904	0.904	-0.644	-0.6113022240012086	0.9507750983512923	-0.597	0.869	0.869	-0.597	-0.5457709270599369	1.0295305093120184	1.548	1.466	0.8902354505386135	1.085765050570853	0.2618590076734269	0.34835417125336177	0.283468341112131	0.6864560550965175	0.8058626334031652	0.9658085688929994	0.028	0.015	0.015	0.015	0.05	0.029	0.031	0.031
"SC"	40	45	48	2016	0.769	0.544	-0.644	0.906	0.906	-0.644	-0.6113022240012086	0.9537847848528865	-0.597	0.869	0.869	-0.597	-0.5594632273463158	1.03758302076333	1.55	1.466	0.8881823266844567	1.0960548665193803	0.2618590076734269	0.37225330390835154	0.2806908069792754	0.6796675371854208	0.805439445217631	0.974947952600998	0.028	0.015	0.016	0.016	0.051	0.027	0.032	0.032
"SC"	40	45	48	2017	0.786	0.582	-0.683	0.889	0.889	-0.683	-0.6328577188222319	0.9748469917037444	-0.611	0.936	0.936	-0.611	-0.6168304171792537	0.9525258367092317	1.572	1.5470000000000002	0.9200133821628509	0.9996443610229138	0.29446554773202	0.3580778698410397	0.32795143629487666	0.40801680497184917	0.8354935998217754	0.8648599380434633	0.03	0.016	0.015	0.015	0.042	0.038	0.035	0.035
"SC"	40	45	48	2018	0.794	0.572	-0.689	0.889	0.889	-0.689	-0.6451093919891573	0.9793981215095492	-0.611	0.949	0.949	-0.611	-0.6168304171792537	0.9637493462422292	1.5779999999999998	1.56	0.924544959946155	1.010554065240853	0.3029083449589796	0.3580778698410397	0.3261482681477293	0.4113611120456549	0.8409819797159305	0.8733466562607775	0.033	0.015	0.016	0.016	0.043	0.051	0.04	0.04
"SC"	40	45	48	2019	0.767	0.503	-0.795	0.897	0.897	-0.795	-0.7290199086213851	0.9899196985195491	-0.617	0.949	0.949	-0.617	-0.6294002567005194	0.9392151749242915	1.6920000000000002	1.5659999999999998	0.9921791600769614	0.9977985308990162	0.3245967178392933	0.35227610941956594	0.4044728427450774	0.3871507725127423	0.9076537445572693	0.8637300407811076	0.033	0.017	0.017	0.017	0.046	0.038	0.036	0.036
"SC"	40	45	48	2020	0.789	0.503	-0.795	0.913	0.913	-0.795	-0.7290199086213851	1.0090727757926428	-0.617	0.949	0.949	-0.617	-0.6294002567005194	0.9392151749242915	1.7080000000000002	1.5659999999999998	1.009727527908093	0.9977985308990162	0.3245967178392933	0.35227610941956594	0.41752682128873186	0.3871507725127423	0.9197871467376953	0.8637300407811076	0.031	0.016	0.017	0.017	0.048	0.038	0.036	0.036
"SD"	41	46	37	1993																																
"SD"	41	46	37	1994																																
"SD"	41	46	37	1995																																
"SD"	41	46	37	1996	0.678	0.506	-0.277	0.788	0.788	-0.277	-0.26250819735415815	0.7931134427791254	-0.39	0.831	0.831	-0.39	-0.4150705376885401	0.8029755563557425	1.065	1.221	0.5774832695148342	0.7257314176044681	0.19370594725190274	0.12931364912292825	0.14540435493055257	0.21795229830266474	0.5282043810096013	0.6415131210079098	0.028	0.017	0.017	0.017	0.031	0.044	0.04	0.04
"SD"	41	46	37	1997	0.713	0.654	-0.266	0.786	0.786	-0.266	-0.2984064306895172	0.765295218621924	-0.335	0.759	0.759	-0.335	-0.3439419971631387	0.7799980890451922	1.052	1.094	0.5767994028557678	0.6393825546256553	0.22761108882330094	0.13261398516016928	0.167235232709437	0.1765307342223951	0.5312184737971812	0.5736351813818283	0.029	0.017	0.014	0.014	0.033	0.025	0.022	0.022
"SD"	41	46	37	1998	0.713	0.672	-0.266	0.786	0.786	-0.266	-0.2984064306895172	0.7639761881448862	-0.335	0.768	0.768	-0.335	-0.3439419971631387	0.7974772860983678	1.052	1.103	0.5765172060166767	0.6372869800055991	0.22761108882330094	0.13261398516016928	0.16736224241600678	0.1514000809016342	0.5306683379399846	0.5774805012882573	0.029	0.018	0.014	0.014	0.031	0.024	0.022	0.022
"SD"	41	46	37	1999	0.714	0.695	-0.36	0.768	0.768	-0.36	-0.28363158527560894	0.7492411510389493	-0.287	0.781	0.781	-0.287	-0.2987941752188443	0.8052090953023882	1.1280000000000001	1.068	0.5349221212027049	0.6160563178911934	0.2095341047055168	0.11910816043049999	0.17481085907196314	0.14832373722416753	0.4976196194877454	0.5581420463389443	0.035	0.016	0.015	0.015	0.029	0.024	0.023	0.023
"SD"	41	46	37	2000	0.714	0.695	-0.36	0.768	0.768	-0.36	-0.28363158527560894	0.7473389073813935	-0.287	0.781	0.781	-0.287	-0.2987941752188443	0.8052090953023882	1.1280000000000001	1.068	0.5329581201976938	0.6160563178911934	0.2095341047055168	0.11910816043049999	0.17307615102386872	0.14832373722416753	0.49638730302948436	0.5581420463389443	0.035	0.016	0.014	0.014	0.029	0.024	0.023	0.023
"SD"	41	46	37	2001	0.654	0.695	-0.362	0.745	0.745	-0.362	-0.3723467996833966	0.7268821233924315	-0.27	0.74	0.74	-0.27	-0.2736334909315552	0.7632860187238008	1.107	1.01	0.5497902620784882	0.5579717733737749	0.1766622803306715	0.19274090965518206	0.13882956080751643	0.14702194097516166	0.5219650621119589	0.5138877643675126	0.025	0.015	0.014	0.014	0.039	0.02	0.019	0.019
"SD"	41	46	37	2002	0.654	0.685	-0.362	0.745	0.745	-0.362	-0.3723467996833966	0.7268821233924315	-0.27	0.737	0.737	-0.27	-0.2736334909315552	0.7553715348583083	1.107	1.0070000000000001	0.5497902620784882	0.5528740606278715	0.1766622803306715	0.19274090965518206	0.13882956080751643	0.14584146853348506	0.5219650621119589	0.5101170246300145	0.024	0.015	0.013	0.013	0.037	0.02	0.018	0.018
"SD"	41	46	37	2003	0.691	0.705	-0.335	0.758	0.758	-0.335	-0.3490938457247062	0.7377099797444246	-0.287	0.746	0.746	-0.287	-0.31701792870753065	0.7635907932335851	1.093	1.033	0.5402181809832383	0.5416242163314512	0.17509427160154603	0.2149036804922487	0.1114836211057367	0.16376765945166122	0.5188131429207612	0.5101030793430671	0.025	0.016	0.013	0.013	0.042	0.02	0.019	0.019
"SD"	41	46	37	2004	0.691	0.695	-0.335	0.758	0.758	-0.335	-0.3490938457247062	0.7377099797444246	-0.287	0.737	0.737	-0.287	-0.31701792870753065	0.7542442541006426	1.093	1.024	0.5402181809832383	0.5398450134000817	0.17509427160154603	0.2149036804922487	0.1114836211057367	0.1663396969229732	0.5188131429207612	0.5068279273944867	0.025	0.016	0.013	0.013	0.043	0.021	0.019	0.019
"SD"	41	46	37	2005	0.654	0.707	-0.293	0.736	0.736	-0.293	-0.32837266128965586	0.7241935627446583	-0.308	0.76	0.76	-0.308	-0.3401391450169555	0.7733083118804952	1.029	1.068	0.5125442900372714	0.5767975522300298	0.19072039145312739	0.19515359773847024	0.12861710473211554	0.16041138207965067	0.4937037792751	0.5373079358958123	0.026	0.015	0.015	0.015	0.035	0.023	0.021	0.021
"SD"	41	46	37	2006	0.654	0.707	-0.293	0.736	0.736	-0.293	-0.32837266128965586	0.7241935627446583	-0.308	0.76	0.76	-0.308	-0.3401391450169555	0.7733083118804952	1.029	1.068	0.5125442900372714	0.5767975522300298	0.19072039145312739	0.19515359773847024	0.12861710473211554	0.16041138207965067	0.4937037792751	0.5373079358958123	0.027	0.015	0.015	0.015	0.035	0.022	0.021	0.021
"SD"	41	46	37	2007	0.689	0.606	-0.338	0.746	0.746	-0.338	-0.3568319680482275	0.7425989731441365	-0.273	0.739	0.739	-0.273	-0.3200569753524288	0.7568436112960719	1.084	1.012	0.540746112188207	0.6260763832217331	0.20483217469530027	0.17017557191320357	0.11805350682399028	0.13434571688311012	0.5212568044342449	0.5606922196700255	0.026	0.014	0.014	0.014	0.036	0.025	0.021	0.021
"SD"	41	46	37	2008	0.689	0.606	-0.338	0.751	0.751	-0.338	-0.3568319680482275	0.7457227019466421	-0.273	0.739	0.739	-0.273	-0.3200569753524288	0.7568436112960719	1.089	1.012	0.5428270935709534	0.6260763832217331	0.20483217469530027	0.17017557191320357	0.11904613622190784	0.13434571688311012	0.5227809205082221	0.5606922196700255	0.025	0.015	0.014	0.014	0.035	0.025	0.021	0.021
"SD"	41	46	37	2009	0.612	0.595	-0.398	0.709	0.709	-0.398	-0.4499645076987967	0.7602353967240735	-0.246	0.694	0.694	-0.246	-0.2873453360729971	0.6831417199451573	1.107	0.94	0.6669071305628483	0.5643101602942863	0.188575126282256	0.11524511647230955	0.19343829246004596	0.1761546050256424	0.6091131473099316	0.5059867074022417	0.026	0.016	0.016	0.016	0.027	0.025	0.024	0.024
"SD"	41	46	37	2010	0.612	0.595	-0.383	0.702	0.702	-0.383	-0.4410020726319515	0.7576285781229771	-0.246	0.694	0.694	-0.246	-0.2873453360729971	0.6831417199451573	1.085	0.94	0.6677205273285987	0.5643101602942863	0.18996583521791183	0.11524511647230955	0.19442656805742373	0.1761546050256424	0.607546676680805	0.5059867074022417	0.028	0.015	0.016	0.016	0.025	0.025	0.023	0.023
"SD"	41	46	37	2011	0.612	0.654	-0.413	0.709	0.709	-0.413	-0.4296545875817858	0.7758069146555273	-0.383	0.712	0.712	-0.383	-0.47178833066055226	0.6919905610721457	1.1219999999999999	1.095	0.6525809066237717	0.40473426988405464	0.171887895677448	0.14207641407564878	0.25696432688980514	0.1382956653526141	0.5905908978600223	0.4304773937994837	0.033	0.016	0.018	0.018	0.052	0.02	0.022	0.022
"SD"	41	46	37	2012	0.612	0.655	-0.413	0.698	0.698	-0.413	-0.4296545875817858	0.7702773439236266	-0.383	0.732	0.732	-0.383	-0.47178833066055226	0.6982359074613234	1.111	1.115	0.6474357785749439	0.4171461672044071	0.171887895677448	0.14207641407564878	0.2574285061225461	0.14363192345703724	0.5863785491497687	0.4387808626771545	0.031	0.016	0.019	0.019	0.053	0.022	0.021	0.021
"SD"	41	46	37	2013	0.619	0.623	-0.413	0.705	0.705	-0.413	-0.44038024011235055	0.7731370290913525	-0.383	0.733	0.733	-0.383	-0.44523096302701903	0.7345811379386291	1.1179999999999999	1.116	0.6526942431402634	0.5381040004549942	0.19046992576777663	0.13202745843935484	0.2929986712267531	0.20336315909112138	0.5897597756326721	0.5149577919199004	0.036	0.017	0.019	0.019	0.046	0.022	0.023	0.023
"SD"	41	46	37	2014	0.609	0.61	-0.394	0.683	0.683	-0.394	-0.432800212719209	0.7527375370979931	-0.383	0.686	0.686	-0.383	-0.44523096302701903	0.7192919011345136	1.077	1.069	0.6328621568415267	0.5408630116508957	0.18756057334155768	0.13202745843935484	0.2872070424924168	0.2131667515570818	0.5747455454280979	0.5123677686610922	0.033	0.016	0.017	0.017	0.047	0.02	0.022	0.022
"SD"	41	46	37	2015	0.661	0.623	-0.348	0.702	0.702	-0.348	-0.4028053463982062	0.7591806317970418	-0.489	0.72	0.72	-0.489	-0.488090687994043	0.7567386048905472	1.0499999999999998	1.209	0.5593878989175252	0.6152890209650628	0.16600790980393312	0.1901096593423567	0.28891139162149776	0.2251610156953392	0.5176015231998076	0.5722600153353175	0.034	0.016	0.017	0.017	0.047	0.022	0.027	0.027
"SD"	41	46	37	2016	0.661	0.61	-0.348	0.694	0.694	-0.348	-0.4028053463982062	0.758129944777544	-0.489	0.712	0.712	-0.489	-0.488090687994043	0.7457326213460617	1.0419999999999998	1.201	0.5590846318433277	0.6172377006155637	0.16600790980393312	0.1901096593423567	0.2891158037712607	0.23332558555279148	0.5173560144755405	0.570431782190866	0.033	0.016	0.017	0.017	0.048	0.023	0.03	0.03
"SD"	41	46	37	2017	0.635	0.733	-0.321	0.683	0.683	-0.321	-0.302328936021772	0.8007807308886375	-0.654	0.799	0.799	-0.654	-0.6914644929374927	0.8203219039025371	1.004	1.453	0.565080211129104	0.6402676772763732	0.21630740173907587	0.3229636613772782	0.3503339739697454	0.24526083426693646	0.5104587354289618	0.6317110002469503	0.037	0.017	0.02	0.02	0.062	0.025	0.024	0.024
"SD"	41	46	37	2018	0.631	0.739	-0.321	0.678	0.678	-0.321	-0.302328936021772	0.7954550493434659	-0.654	0.804	0.804	-0.654	-0.6914644929374927	0.8247140154400232	0.9990000000000001	1.4580000000000002	0.5674393800639789	0.6307545188295044	0.21630740173907587	0.3229636613772782	0.3576126181686806	0.24219281369631485	0.5118277034394616	0.6260209350757353	0.036	0.016	0.019	0.019	0.063	0.022	0.022	0.022
"SD"	41	46	37	2019	0.732	0.744	-0.325	0.786	0.786	-0.325	-0.33479098538865637	0.8644414536656991	-0.959	0.772	0.772	-0.959	-0.8764424675840691	0.8131947751379744	1.111	1.7309999999999999	0.6197997345593238	0.6366360638576958	0.2885372560541001	0.26360136577750076	0.35593757238535756	0.2517362365589586	0.5583935417349174	0.649680462371867	0.045	0.02	0.022	0.022	0.116	0.021	0.021	0.021
"SD"	41	46	37	2020	0.749	0.729	-0.325	0.803	0.803	-0.325	-0.33479098538865637	0.8715663564905244	-0.959	0.751	0.751	-0.959	-0.8764424675840691	0.7603406600123724	1.1280000000000001	1.71	0.6110098572204923	0.5911831215455059	0.2885372560541001	0.26360136577750076	0.3470256657202798	0.22200047756625824	0.5537642873973879	0.6162398992894647	0.045	0.019	0.02	0.02	0.111	0.021	0.022	0.022
"TN"	42	47	54	1993																																
"TN"	42	47	54	1994																																
"TN"	42	47	54	1995																																
"TN"	42	47	54	1996	-0.072	0.492	-0.297	0.685	-0.297	0.685	-0.3473642538560176	0.713152354503467	-0.328	0.7	0.7	-0.328	-0.24303910832718104	0.7570380769420626	0.982	1.028	0.6788380521637232	0.6381179247494163	0.27721428167918455	0.27407588815281253	0.2767498593567711	0.1740879627867574	0.5919807311018928	0.554959640046997	0.031	0.032	0.037	0.031	0.051	0.065	0.044	0.044
